TenantId,AttachmentCount,AuthenticationDetails,AdditionalFields,ConfidenceLevel,Connectors,DetectionMethods,DeliveryAction,DeliveryLocation,EmailClusterId,EmailDirection,EmailLanguage,EmailAction,EmailActionPolicy,EmailActionPolicyGuid,OrgLevelAction,OrgLevelPolicy,InternetMessageId,NetworkMessageId,RecipientEmailAddress,RecipientObjectId,ReportId,SenderDisplayName,SenderFromAddress,SenderFromDomain,SenderObjectId,SenderIPv4,SenderIPv6,SenderMailFromAddress,SenderMailFromDomain,Subject,ThreatTypes,ThreatNames,TimeGenerated,Timestamp,UrlCount,UserLevelAction,UserLevelPolicy,BulkComplaintLevel,LatestDeliveryLocation,LatestDeliveryAction,ExchangeTransportRule,DistributionList,ForwardingInformation,Context,To,Cc,ThreatClassification,RecipientDomain,EmailSize,IsFirstContact,SourceSystem,Type
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":90172,""InternetHeaders"":{},""SCL"":0}",,,,Delivered,Inbox/folder,4293887164,Intra-org,en,Deliver to recipient's Inbox,Default,3ecc7f68-ca06-426f-a967-f0cb43c1e988,Allow,Default anti-spam policy,<SN6PR01MB8171BB4E6876974447C4A3A7@SN6PR01MB8171.NAMP264.PROD.OUTLOOK.COM>,4f662543-ff27-48ab-ae9a-4b6705404ade,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,4f662543-ff27-48ab-ae9a-4b6705404ade-8684864134911291479-1,Helpdesk,helpdesk@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa14,104.47.58.100,,helpdesk@KustoIndustries.com,KustoIndustries.com,Document Shared: SOW Draft,,,2026-02-13T08:29:34.515Z,2026-02-13T08:29:34.515Z,4,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",leadership@KustoIndustries.com,,,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]","[""David Kim <david.kim@KustoIndustries.com>""]",,KustoIndustries.com,42155,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":45176,""InternetHeaders"":{},""SCL"":0}",,,,Delivered,Inbox/folder,4033899880,Intra-org,en,Deliver to recipient's Inbox,Default,11e1a5d8-951a-4f51-ab4e-24a0f776d244,,,<BN8PR01MB694109CF3F80416E49F48DDA@BN8PR01MB6941.JPNP264.PROD.OUTLOOK.COM>,c452f911-f989-49ae-a348-028ec113f9fb,rmartin@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc08,c452f911-f989-49ae-a348-028ec113f9fb-6145253198920239427-1,Helpdesk,helpdesk@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa14,52.100.136.11,,helpdesk@KustoIndustries.com,KustoIndustries.com,Weekly Team Meeting Notes,,,2026-02-13T08:29:53.515Z,2026-02-13T08:29:53.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,Manual investigation,"[""Robert Martin <rmartin@KustoIndustries.com>""]",[],,KustoIndustries.com,43709,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,,,Delivered,Inbox/folder,6361803530,Intra-org,en,Deliver to recipient's Inbox,Default,cad91274-9403-4381-96bb-e1d69e91a020,,,<DM6PR01MB9470B1372459F76948BDB50A@DM6PR01MB9470.FRAP264.PROD.OUTLOOK.COM>,55c10136-2941-40f8-baaf-76ea55347d81,rmartin@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc08,55c10136-2941-40f8-baaf-76ea55347d81-9365652832033816219-1,Helpdesk,helpdesk@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa14,40.107.22.40,,helpdesk@KustoIndustries.com,KustoIndustries.com,Training Session Reminder,,,2026-02-13T08:30:29.515Z,2026-02-13T08:30:29.515Z,5,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Martin <rmartin@KustoIndustries.com>""]","[""Emily Parker <emily.parker@KustoIndustries.com>""]",,KustoIndustries.com,187860,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":109501,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,1941027242,Intra-org,en,Deliver to recipient's Inbox,Default,669c8590-1d41-437b-9ecb-5274f4686ae1,Allow,Default anti-spam policy,<MW2PR01MB65599249B1D5A82C499DB7F9@MW2PR01MB6559.JPNP264.PROD.OUTLOOK.COM>,a5fa41ca-e149-4611-8f34-dc40be75c33b,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,a5fa41ca-e149-4611-8f34-dc40be75c33b-5503629243062103559-1,Finance Team,finance@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa12,20.190.152.26,,finance@KustoIndustries.com,KustoIndustries.com,Monthly Newsletter - Feb 13,,,2026-02-13T08:31:18.515Z,2026-02-13T08:31:18.515Z,0,,,1,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]",[],,KustoIndustries.com,38405,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":109049,""InternetHeaders"":{},""SCL"":5}",,,,Blocked,Failed,3467242740,Unknown,en,Block message,Anti-spam policy,a0be35c4-8307-491c-ad82-95ee6cdd46ce,Block,Anti-spam policy,<MWHPR01MB89015A70740A4B2D45068212@MWHPR01MB8901.DEUP264.PROD.OUTLOOK.COM>,875e805c-c622-42ca-a349-04e7d2449dda,emily.parker@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,875e805c-c622-42ca-a349-04e7d2449dda-3549247229868882963-1,bounce,noreply@bounce.notifications.org,bounce.notifications.org,,196.207.39.147,,noreply@bounce.notifications.org,bounce.notifications.org,IT Support Ticket #62590,,,2026-02-13T08:32:25.515Z,2026-02-13T08:32:25.515Z,0,,,5,Failed,Blocked,,,,,"[""Emily Parker <emily.parker@KustoIndustries.com>""]",[],,KustoIndustries.com,69246,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,,,Delivered,Inbox/folder,8388142298,Intra-org,en,Deliver to recipient's Inbox,Default,4dd23732-aff6-4b79-a5e4-4d6bf187eb05,,,<BLUPR01MB5931F27A92334D32426ABD90@BLUPR01MB5931.GBRP264.PROD.OUTLOOK.COM>,2f88c1d3-5afa-4abd-8f7f-6d6da197c306,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,2f88c1d3-5afa-4abd-8f7f-6d6da197c306-1769554174752458821-1,Kusto Industries,noreply@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa13,52.100.136.10,,noreply@KustoIndustries.com,KustoIndustries.com,Project Status Update,,,2026-02-13T08:32:47.515Z,2026-02-13T08:32:47.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,46056,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":51481,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2762545016,Intra-org,en,Deliver to recipient's Inbox,Default,c30d100d-54a4-4d9e-a132-11f9a6078d77,Allow,Default anti-spam policy,<BYAPR01MB37757F904EBF3DD34E64A6B4@BYAPR01MB3775.NAMP264.PROD.OUTLOOK.COM>,4fb9322b-0ce8-4f9b-a224-728ac727ee12,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,4fb9322b-0ce8-4f9b-a224-728ac727ee12-1067107203609367944-1,HR Department,hr@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa11,52.100.136.12,,hr@KustoIndustries.com,KustoIndustries.com,Annual Leave Request,,,2026-02-13T08:32:50.515Z,2026-02-13T08:32:50.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,Manual investigation,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,40846,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,4857962066,Intra-org,en,Deliver to recipient's Inbox,Default,3149c746-01d7-4d87-9189-848e5bf5a33a,Allow,Default anti-spam policy,<SN6PR01MB2421E75DF70B32A9440C8836@SN6PR01MB2421.GBRP264.PROD.OUTLOOK.COM>,3b1384ca-cead-4ce4-8ec7-93b039dbf587,sarah.chen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc01,3b1384ca-cead-4ce4-8ec7-93b039dbf587-1471897284651267692-1,Mike Rodriguez,mike.rodriguez@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,40.107.22.41,,mike.rodriguez@KustoIndustries.com,KustoIndustries.com,Office Closure Notice,,,2026-02-13T08:34:31.515Z,2026-02-13T08:34:31.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Sarah Chen <sarah.chen@KustoIndustries.com>""]",[],,KustoIndustries.com,20574,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":67137,""InternetHeaders"":{},""SCL"":-1}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,9959908174,Intra-org,en,Deliver to recipient's Inbox,Default,4ae59b33-a6f7-45cc-ad0f-8b4c17213b15,Allow,Default anti-spam policy,<BYAPR01MB62665054BE308DDB4A95AFFE@BYAPR01MB6266.FRAP264.PROD.OUTLOOK.COM>,1403b98c-3d84-4b5f-afcd-738ef691916e,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,1403b98c-3d84-4b5f-afcd-738ef691916e-6801423813851610731-1,IT Support,it-support@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa10,20.190.152.24,,it-support@KustoIndustries.com,KustoIndustries.com,Weekly Team Meeting Notes,,,2026-02-13T08:35:02.515Z,2026-02-13T08:35:02.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,51187,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":51124,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,4519531835,Intra-org,en,Deliver to recipient's Inbox,Default,d6bc58f5-a27f-46ce-bff7-5f51e9863e3f,Allow,Default anti-spam policy,<DM6PR01MB1868EDE13A8CDBA14B979D63@DM6PR01MB1868.FRAP264.PROD.OUTLOOK.COM>,46e224f7-7b6e-44ee-8acb-309a0cf56d5e,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,46e224f7-7b6e-44ee-8acb-309a0cf56d5e-9216512363334415460-1,David Kim,david.kim@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,52.100.136.10,,david.kim@KustoIndustries.com,KustoIndustries.com,Training Session Reminder,,,2026-02-13T08:35:23.515Z,2026-02-13T08:35:23.515Z,4,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]","[""Robert Martin <rmartin@KustoIndustries.com>"", ""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",,KustoIndustries.com,33890,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":90732,""InternetHeaders"":{},""SCL"":-1}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,6376559500,Intra-org,en,Deliver to recipient's Inbox,Default,2e940563-1f7d-4799-a935-5c8e67dd6342,Allow,Default anti-spam policy,<BYAPR01MB79960CB1BABF8C2D46D5B698@BYAPR01MB7996.JPNP264.PROD.OUTLOOK.COM>,f229ccec-68e9-4c86-ac7d-dada03b7b066,rmartin@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc08,f229ccec-68e9-4c86-ac7d-dada03b7b066-7998692531856517515-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,40.126.24.153,,emily.parker@KustoIndustries.com,KustoIndustries.com,Q4 Budget Review - Draft,,,2026-02-13T08:35:50.515Z,2026-02-13T08:35:50.515Z,1,Move to the deleted items folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Martin <rmartin@KustoIndustries.com>""]","[""David Kim <david.kim@KustoIndustries.com>"", ""Sarah Chen <sarah.chen@KustoIndustries.com>""]",,KustoIndustries.com,30249,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":83061,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,9307784866,Intra-org,en,Deliver to recipient's Inbox,Default,9a024036-0cd0-4369-83c3-315ac3ca0140,,,<DM6PR01MB445711B33964D3364FDB8400@DM6PR01MB4457.GBRP264.PROD.OUTLOOK.COM>,77e1cf41-163a-4f71-ae35-bf1619dbce8c,emily.parker@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,77e1cf41-163a-4f71-ae35-bf1619dbce8c-4723651359253607106-1,Helpdesk,helpdesk@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa14,20.190.152.25,,helpdesk@KustoIndustries.com,KustoIndustries.com,IT Support Ticket #69622,,,2026-02-13T08:37:32.515Z,2026-02-13T08:37:32.515Z,1,Move to Inbox folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Emily Parker <emily.parker@KustoIndustries.com>""]",[],,KustoIndustries.com,29999,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":68455,""InternetHeaders"":{},""SCL"":8}",,,,Blocked,Failed,6108447528,Unknown,en,Block message,Anti-spam policy,be299a5d-04fa-4127-8d94-6bc68d2e3c13,Block,Anti-spam policy,<BN8PR01MB84290EB6839563D54B05BE96@BN8PR01MB8429.FRAP264.PROD.OUTLOOK.COM>,7b72a4e0-1b34-44e9-b4f9-8814ddec4ad1,sarah.chen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc01,7b72a4e0-1b34-44e9-b4f9-8814ddec4ad1-1225718762687009599-1,bounce,noreply@bounce.notifications.org,bounce.notifications.org,,10.28.206.78,,noreply@bounce.notifications.org,bounce.notifications.org,Parking Lot Access Update,,,2026-02-13T08:37:48.515Z,2026-02-13T08:37:48.515Z,0,,,4,Failed,Blocked,,,,,"[""Sarah Chen <sarah.chen@KustoIndustries.com>""]",[],,KustoIndustries.com,107305,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":72444,""InternetHeaders"":{},""SCL"":1}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2509750751,Intra-org,en,Deliver to recipient's Inbox,Default,9aeb04da-1b71-456e-b98f-8eaab6657737,,,<BN8PR01MB66616858A77EE5A742359BC6@BN8PR01MB6661.JPNP264.PROD.OUTLOOK.COM>,b0d9a9ef-345b-43fb-a3db-a2acb8fadeb7,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,b0d9a9ef-345b-43fb-a3db-a2acb8fadeb7-8834536249238200817-1,Emily Parker,emily.parker@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc03,20.190.152.25,,emily.parker@KustoIndustries.com,KustoIndustries.com,Quarterly Performance Review,,,2026-02-13T08:38:55.515Z,2026-02-13T08:38:55.515Z,2,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,ZAP,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]",[],,KustoIndustries.com,88656,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":85227,""InternetHeaders"":{},""SCL"":0}",,,,Delivered,Inbox/folder,7042570820,Intra-org,en,Deliver to recipient's Inbox,Default,4ee458c6-2fea-4ce3-bd49-9071c2e86cec,,,<BN8PR01MB35108588964814B246D18056@BN8PR01MB3510.FRAP264.PROD.OUTLOOK.COM>,835ab09c-de2e-47f7-9bb8-b57fffc91eb0,mike.rodriguez@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc02,835ab09c-de2e-47f7-9bb8-b57fffc91eb0-6571745287224506875-1,HR Department,hr@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa11,40.107.22.40,,hr@KustoIndustries.com,KustoIndustries.com,Monthly Newsletter - Feb 13,,,2026-02-13T08:39:16.515Z,2026-02-13T08:39:16.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",hr-team@KustoIndustries.com,,ZAP,"[""Mike Rodriguez <mike.rodriguez@KustoIndustries.com>""]","[""David Kim <david.kim@KustoIndustries.com>""]",,KustoIndustries.com,208407,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,6517996849,Intra-org,en,Deliver to recipient's Inbox,Default,2f44c37e-3f6e-4c7f-b3cf-1285d8af379d,,,<DM6PR01MB146831FE3BFF5C974AA5AD3D@DM6PR01MB1468.GBRP264.PROD.OUTLOOK.COM>,f75b07ac-bd46-4a4d-92f5-5fa09aaf1547,kevin.nguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc05,f75b07ac-bd46-4a4d-92f5-5fa09aaf1547-3211621343621859680-1,IT Support,it-support@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa10,52.100.136.12,,it-support@KustoIndustries.com,KustoIndustries.com,IT Support Ticket #61541,,,2026-02-13T08:39:17.515Z,2026-02-13T08:39:17.515Z,0,Move to Inbox folder,Safe sender,1,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,99840,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":48708,""InternetHeaders"":{},""SCL"":-1}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,6834228240,Intra-org,en,Deliver to recipient's Inbox,Default,cd0763f4-0a88-41b4-a5e4-3a45e58d98c7,Allow,Default anti-spam policy,<CY4PR01MB96929377EB94714A45C78864@CY4PR01MB9692.DEUP264.PROD.OUTLOOK.COM>,ae1ae33f-9208-448f-8828-e6a89d82208d,david.kim@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,ae1ae33f-9208-448f-8828-e6a89d82208d-8316391773215591383-1,Sarah Chen,sarah.chen@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc01,40.107.22.41,,sarah.chen@KustoIndustries.com,KustoIndustries.com,Project Status Update,,,2026-02-13T08:39:22.515Z,2026-02-13T08:39:22.515Z,1,Move to the deleted items folder,Safe sender,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""David Kim <david.kim@KustoIndustries.com>""]",[],,KustoIndustries.com,59638,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2336119582,Intra-org,en,Deliver to recipient's Inbox,Default,23bb85e8-16a4-457e-87d6-6f10af67a863,Allow,Default anti-spam policy,<MWHPR01MB79088918702CECF341EF9C19@MWHPR01MB7908.FRAP264.PROD.OUTLOOK.COM>,f3e8c187-205a-41bd-9817-f39f9260893f,rmartin@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc08,f3e8c187-205a-41bd-9817-f39f9260893f-7178931198271623805-1,Helpdesk,helpdesk@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa14,104.47.58.100,,helpdesk@KustoIndustries.com,KustoIndustries.com,Weekly Team Meeting Notes,,,2026-02-13T08:39:36.515Z,2026-02-13T08:39:36.515Z,3,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Martin <rmartin@KustoIndustries.com>""]",[],,KustoIndustries.com,53444,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":73726,""InternetHeaders"":{},""SCL"":0}",,,,Delivered,Inbox/folder,2006340305,Intra-org,en,Deliver to recipient's Inbox,Default,f67f0ccc-3356-45cd-afe1-af9e303072cd,Allow,Default anti-spam policy,<SN6PR01MB9535415BE4CA4C9D42C6BC08@SN6PR01MB9535.NAMP264.PROD.OUTLOOK.COM>,9c703463-2ccd-486b-8826-8967082d4450,lnguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc07,9c703463-2ccd-486b-8826-8967082d4450-2837969488557130125-1,Kusto Industries,noreply@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa13,40.126.24.152,,noreply@KustoIndustries.com,KustoIndustries.com,Meeting Invitation: Project Review,,,2026-02-13T08:40:15.515Z,2026-02-13T08:40:15.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",it-team@KustoIndustries.com,,,"[""Lisa Nguyen <lnguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,20468,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}",,,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,6761219114,Intra-org,en,Deliver to recipient's Inbox,Default,0c349be1-3334-4eb1-b4ae-b77dde8c57f1,,,<MW2PR01MB72062C55DD609F6F4E499380@MW2PR01MB7206.GBRP264.PROD.OUTLOOK.COM>,9e891c4f-9ab7-478e-b01c-15d352ef9e48,kevin.nguyen@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc05,9e891c4f-9ab7-478e-b01c-15d352ef9e48-3720708809231276609-1,Kusto Industries,noreply@KustoIndustries.com,KustoIndustries.com,b14c2a3e-8f17-4d59-a2e1-309f7c81aa13,20.190.152.24,,noreply@KustoIndustries.com,KustoIndustries.com,System Maintenance Scheduled - Feb 13,,,2026-02-13T08:41:00.515Z,2026-02-13T08:41:00.515Z,0,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Kevin Nguyen <kevin.nguyen@KustoIndustries.com>""]",[],,KustoIndustries.com,154454,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""DKIM"": ""none"", ""DMARC"": ""none""}","{""Size"":49506,""InternetHeaders"":{},""SCL"":0}",,KustoIndustries.com Intra-org connector,,Delivered,Inbox/folder,2228610800,Intra-org,fr,Deliver to recipient's Inbox,Default,a8aa9aa7-e622-4bc6-af2c-1489a3ae2a91,Allow,Default anti-spam policy,<BLUPR01MB38865ED2807D7BFC4800868A@BLUPR01MB3886.JPNP264.PROD.OUTLOOK.COM>,0d92cb62-1d5c-4528-a875-c43d752c7606,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,0d92cb62-1d5c-4528-a875-c43d752c7606-3765831012077919726-1,David Kim,david.kim@KustoIndustries.com,KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc04,104.47.58.102,,david.kim@KustoIndustries.com,KustoIndustries.com,Parking Lot Access Update,,,2026-02-13T08:41:31.515Z,2026-02-13T08:41:31.515Z,1,,,0,Inbox/folder,Delivered,"{""fabd8050-1dcd-4cc1-b3c5-3fafab212cfa"": ""Disclaimer""}",,,,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]",[],,KustoIndustries.com,21855,false,Advanced Hunting,EmailEvents
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0,"{""SPF"": ""pass"", ""DKIM"": ""pass"", ""DMARC"": ""pass"", ""CompAuth"": ""pass""}",,,,,Delivered,Inbox/folder,5382175116,Inbound,en,Deliver to recipient's Inbox,Default,,Allow,Default anti-spam policy,<MWHPR01MB2256D2C6690BDE9746D59103@MWHPR01MB2256.FRAP264.PROD.OUTLOOK.COM>,b888ce6f-6591-41de-be25-3779f47cc78d,robert.taylor@KustoIndustries.com,664c7377-5dd4-406e-bece-6109627bbc06,b888ce6f-6591-41de-be25-3779f47cc78d-2186790358310166268-1,SharePoint Online,noreply@sharepoint.com,sharepoint.com,,131.119.57.205,,noreply@sharepoint.com,sharepoint.com,Document Shared: Budget Draft,,,2026-02-13T08:41:57.515Z,2026-02-13T08:41:57.515Z,3,,,0,Inbox/folder,Delivered,,,,Manual investigation,"[""Robert Taylor <robert.taylor@KustoIndustries.com>""]",[],,KustoIndustries.com,65572,false,Advanced Hunting,EmailEvents
